,jurisdiction,case_id,hash_name,entry_date,resolution,total_decisions
267,nyed,1-16-cv-07003-LDH-LB,b'a38918ffbfffdb0497c513a2',05/17/2017,-1,13
268,nyed,1-16-cv-05324-AMD-JO,b'e06c6e46da73d114b09040ae',11/18/2016,1,10
269,nyed,1-16-cv-00964-ERK,b'dfad481536b62c0e8def557c',03/15/2016,1,6
270,nyed,2-16-cv-02192-ADS,b'74c8a1987e9afcbf92938363',05/09/2016,1,6
271,nyed,2-16-cv-04986-JFB-SIL,b'3a8852ce4f166631903bde6d',10/18/2016,1,64
272,nyed,1-16-cv-03415-WFK-LB,b'07757a4aa36bc7b42914729f',11/17/2016,1,15
273,nyed,1-16-cv-05705-WFK,b'07757a4aa36bc7b42914729f',10/28/2016,0,15
274,nyed,1-16-cv-03080-RRM,b'99b4d69b744766d8a7c200b0',06/17/2016,1,34
275,nyed,2-16-cv-06565-JMA-AYS,b'998956231aee3b182ad59265',01/24/2018,-1,63
276,nyed,1-16-cv-05112-WFK-LB,b'07757a4aa36bc7b42914729f',09/22/2016,1,15
277,nyed,2-16-cv-05508-JMA-AYS,b'998956231aee3b182ad59265',09/18/2017,-1,63
278,nyed,1-16-cv-06245-AMD-LB,b'e06c6e46da73d114b09040ae',11/14/2016,-10,10
279,nyed,1-16-cv-05203-RRM-CLP,b'99b4d69b744766d8a7c200b0',03/09/2017,1,34
280,nyed,1-16-cv-01288-WFK,b'07757a4aa36bc7b42914729f',11/04/2016,1,15
281,nyed,2-16-cv-06945-JFB-AYS,b'3a8852ce4f166631903bde6d',02/03/2017,1,64
282,nyed,1-16-cv-02412-MKB-LB,b'd3d29db53639d6257cf4d506',05/11/2016,0,31
283,nyed,2-16-cv-05841-JS,b'53f90ed3347c8471580d00dc',10/26/2016,-1,10
284,nyed,2-16-cv-03880-JMA-AYS,b'998956231aee3b182ad59265',09/14/2016,1,63
285,nyed,1-16-cv-06506-ENV-JO,b'2dbb0d5be65197c9a0bfa11f',07/06/2017,-1,31
286,nyed,1-16-cv-05988-LDH,b'a38918ffbfffdb0497c513a2',11/15/2016,1,13
287,nyed,1-16-cv-06982-MKB,b'd3d29db53639d6257cf4d506',04/26/2017,-1,31
288,nyed,1-16-cv-03781-BMC-LB,b'b59943978a0ba1bfdfdc2dae',07/13/2016,-999,56
289,nyed,1-16-cr-00658-CBA,b'aef0af605a4fd26589475e83',12/27/2018,0,30
290,nyed,1-16-cv-02000-CBA,b'aef0af605a4fd26589475e83',04/25/2016,1,30
291,nyed,2-16-cv-02895-JFB-AKT,b'3a8852ce4f166631903bde6d',06/09/2016,1,64
292,nyed,1-16-cv-05396-CBA-LB,b'aef0af605a4fd26589475e83',10/03/2016,0,30
293,nyed,1-16-cv-05004-AMD,b'e06c6e46da73d114b09040ae',10/31/2016,-1,10
294,nyed,2-16-cv-05814-JMA-ARL,b'998956231aee3b182ad59265',10/11/2016,-1,63
295,nyed,1-16-cv-00955-WFK,b'07757a4aa36bc7b42914729f',11/30/2015,-1,15
296,nyed,1-16-cv-05398-BMC-LB,b'b59943978a0ba1bfdfdc2dae',09/29/2016,1,56
297,nyed,2-16-cv-01862-JFB,b'3a8852ce4f166631903bde6d',04/19/2016,1,64
298,nyed,2-16-cv-05757-JFB-SIL,b'3a8852ce4f166631903bde6d',12/30/2016,-1,64
299,nyed,1-16-cv-04251-BMC,b'b59943978a0ba1bfdfdc2dae',08/22/2016,-1,56
300,nyed,1-16-cv-05715-PKC-LB,b'43e2e12ff017c35ef7e491c6',11/08/2016,-1,28
301,nyed,2-16-cv-04638-JMA-AYS,b'998956231aee3b182ad59265',11/22/2016,1,63
302,nyed,1-16-cv-04156-RRM,b'99b4d69b744766d8a7c200b0',01/13/2017,1,34
303,nyed,1-16-cv-00222-WFK-CLP,b'07757a4aa36bc7b42914729f',02/10/2016,1,15
304,nyed,1-16-cv-02345-DLI-SMG,b'56d944639cbee97e9ecf00bf',08/08/2016,1,8
305,nyed,1-16-cv-01987-ENV,b'2dbb0d5be65197c9a0bfa11f',04/29/2016,1,31
306,nyed,2-16-cv-05895-JMA,b'998956231aee3b182ad59265',11/16/2017,-1,63
307,nyed,2-16-cv-03952-JFB-AYS,b'3a8852ce4f166631903bde6d',08/29/2016,1,64
308,nyed,1-16-cv-07001-BMC-CLP,b'b59943978a0ba1bfdfdc2dae',01/05/2017,1,56
309,mnd,0-16-cv-01990-DWF-TNL,b'd5799dd17589258b3209e4b6',09/06/2016,-1,8
310,mnd,0-16-cv-03386-WMW-TNL,b'c37d03ddc0245f0a66517297',11/07/2016,-1,11
311,mnd,0-16-cv-00997-DWF-HB,b'd5799dd17589258b3209e4b6',05/26/2016,-1,8
312,mnd,0-16-cv-00577-SRN-FLN,b'ac33c7467fa0b1bff7c3ca6f',03/30/2016,-1,12
313,mnd,0-16-cv-01974-JNE-KMM,b'224c349e2e4ea6411510fb33',07/25/2016,-1,11
314,mnd,0-16-cr-00193-WMW-BRT,b'c37d03ddc0245f0a66517297',12/20/2017,1,11
315,mnd,0-16-cv-02865-WMW-FLN,b'c37d03ddc0245f0a66517297',08/24/2016,0,11
316,mnd,0-16-cv-04049-PAM-LIB,b'76afcef0179708c2b5621c14',03/06/2017,1,8
317,mnd,0-16-cv-04132-MJD-FLN,b'07ba1c7e42da6271e72c4d5f',12/28/2016,1,4
318,mnd,0-16-cv-04035-MJD-LIB,b'07ba1c7e42da6271e72c4d5f',01/20/2017,1,4
319,mnd,0-16-cv-03118-PAM-DTS,b'76afcef0179708c2b5621c14',11/01/2016,1,8
320,mnd,0-16-cv-01016-PJS-JSM,b'dd332ec22a85ead884a8cd80',05/18/2016,1,7
321,mnd,0-16-cv-00982-JNE-SER,b'224c349e2e4ea6411510fb33',04/25/2016,1,11
322,mnd,0-16-cv-01277-LIB,b'643abb8a3b2226b5ef3979c1',06/14/2016,1,1
323,mnd,0-16-cv-02708-JNE-TNL,b'224c349e2e4ea6411510fb33',11/07/2016,1,11
324,mnd,0-16-cr-00215-DSD,b'7b2210d1f954783f71b5b4af',05/25/2017,1,6
325,mnd,0-16-cv-02339-SER,b'936bfe84102fcf64477070ac',07/15/2016,1,1
326,mnd,0-16-cv-02497-JNE-LIB,b'224c349e2e4ea6411510fb33',12/15/2017,1,11
327,mnd,0-16-cv-00580-SRN-BRT,b'ac33c7467fa0b1bff7c3ca6f',03/17/2016,-1,12
328,mnd,0-16-cv-00560-WMW-LIB,b'c37d03ddc0245f0a66517297',07/01/2016,1,11
329,mnd,0-16-cr-00104-SRN-TNL,b'ac33c7467fa0b1bff7c3ca6f',05/16/2017,1,12
330,mnd,0-16-cv-00155-SRN-BRT,b'ac33c7467fa0b1bff7c3ca6f',05/11/2016,1,12
331,mnd,0-16-cr-00078-JRT,b'5bf99fdabe84fdf76f2ce1f3',01/09/2019,1,19
332,mnd,0-16-cv-03922-JRT-DTS,b'5bf99fdabe84fdf76f2ce1f3',01/24/2017,1,19
333,mnd,0-16-cv-02777-JRT-SER,b'5bf99fdabe84fdf76f2ce1f3',10/31/2016,1,19
334,mnd,0-16-cv-03938-DWF-KMM,b'd5799dd17589258b3209e4b6',11/17/2016,0,8
335,mnd,0-16-cv-00974-KMM,b'b6324ae7885f1fe03b7e9935',05/05/2016,1,1
336,mnd,0-16-cv-01003-FLN,b'e3e7a09b4a61e7d4f9710296',05/18/2017,1,1
337,mnd,0-16-cv-04105-WMW-FLN,b'c37d03ddc0245f0a66517297',01/25/2017,0,11
338,mnd,0-16-cv-00602-ADM-BRT,b'e222961ef0cca51184dc7351',04/08/2016,-1,6
339,mnd,0-16-cv-00579-SRN-FLN,b'ac33c7467fa0b1bff7c3ca6f',03/30/2016,-1,12
340,mnd,0-16-cr-00258-DSD-BRT,b'7b2210d1f954783f71b5b4af',12/04/2017,1,6
341,mnd,0-16-cv-02456-DWF-HB,b'd5799dd17589258b3209e4b6',08/24/2016,1,8
342,mnd,0-16-cv-03094-PAM-BRT,b'76afcef0179708c2b5621c14',10/25/2016,1,8
343,mnd,0-16-cv-02008-DSD-LIB,b'7b2210d1f954783f71b5b4af',06/30/2016,1,6
344,flmd,3-16-cv-00861-MMH-JBT,b'e27b31cdf479501d53593e23',06/29/2016,-999,26
345,flmd,3-16-cv-00819-BJD-PDB,b'b4e400cdd6ee2baf5237648b',06/24/2016,0,51
346,flmd,6-16-cv-01052-PGB-KRS,b'1832e1ab3c51bb3efbc92203',06/23/2016,-1,75
347,flmd,6-16-cv-00376-CEM-GJK,b'4c4383981f8da508d671a18c',03/31/2016,-10,64
348,flmd,3-16-cv-00883-JBT,b'de15ee893eeb344cc68a098f',07/11/2016,1,28
349,flmd,6-16-cv-00857-RBD-TBS,b'458f74abc1ed8d6798b8dc2c',06/10/2016,-1,41
350,flmd,8-16-cr-00309-EAK-TGW,b'04adc2a0b23970e10bf721ce',06/01/2018,-1,56
351,flmd,8-16-cv-00938-TGW,b'3c24544e6933855dc41b678c',04/19/2016,1,32
352,flmd,5-16-cv-00021-RBD-PRL,b'458f74abc1ed8d6798b8dc2c',04/01/2016,-1,41
353,flmd,6-16-cv-00203-GKS-DAB,b'76e97dacdc98dfecb8e82bc3',02/11/2016,-1,70
354,flmd,8-16-cv-03245-VMC-TBM,b'dad748bc490951bfcef6346a',11/23/2016,-1,64
355,flmd,2-16-cv-00693-JES-MRM,b'4475010f0f5f2a0b22aebb81',09/12/2016,1,48
356,flmd,8-16-cv-00101-JDW-JSS,b'ea8254f050e39844cd6e1b35',01/14/2016,0,51
357,flmd,8-16-cv-00708-JDW-AEP,b'ea8254f050e39844cd6e1b35',03/24/2016,-1,51
358,flmd,5-16-cv-00524-WTH-PRL,b'59539d0a9d315855e596753b',09/06/2016,1,100
359,flmd,3-16-cv-00660-TJC-JBT,b'8d5c7bb3e88d9a1892dc65a8',07/25/2016,-1,36
360,flmd,3-16-cv-00399-BJD-JBT,b'b4e400cdd6ee2baf5237648b',11/17/2016,-1,51
361,flmd,3-16-cv-00831-MMH-PDB,b'e27b31cdf479501d53593e23',08/09/2016,1,26
362,flmd,6-16-cv-00007-GKS-TBS,b'76e97dacdc98dfecb8e82bc3',01/21/2016,-10,70
363,flmd,6-16-cv-00647-PGB-TBS,b'1832e1ab3c51bb3efbc92203',05/23/2016,-1,75
364,flmd,8-16-cv-02604-SDM-MAP,b'e4b8964b9d7ec840c7fde3e2',09/09/2016,0,69
365,flmd,6-16-cv-01517-RBD-TBS,b'458f74abc1ed8d6798b8dc2c',08/25/2016,1,41
366,flmd,8-16-cv-03156-EAK-TGW,b'04adc2a0b23970e10bf721ce',11/14/2016,-1,56
367,flmd,6-16-cv-01854-GKS-KRS,b'76e97dacdc98dfecb8e82bc3',10/26/2016,-999,70
368,flmd,2-16-cv-00504-JES-MRM,b'4475010f0f5f2a0b22aebb81',08/02/2016,-1,48
369,flmd,5-16-cv-00252-WTH-PRL,b'59539d0a9d315855e596753b',05/16/2016,1,100
370,flmd,6-16-cv-01569-PGB-KRS,b'1832e1ab3c51bb3efbc92203',09/14/2016,-1,75
371,flmd,8-16-cv-00756-JSM-MAP,b'e3980d5d470e3d2bac173906',06/01/2017,-1,8
372,flmd,5-16-cv-00370-WTH-PRL,b'59539d0a9d315855e596753b',06/01/2016,0,100
373,flmd,5-16-cv-00454-WTH-PRL,b'59539d0a9d315855e596753b',07/12/2016,1,100
374,flmd,8-16-cv-00133-MSS-TBM,b'ea3c955146199a39668db16c',02/16/2016,1,84
375,flmd,5-16-cv-00333-JBT,b'de15ee893eeb344cc68a098f',05/19/2016,1,28
376,flmd,6-16-cv-00196-CEM-GJK,b'4c4383981f8da508d671a18c',02/16/2016,-999,64
377,flmd,8-16-cv-00282-MSS-JSS,b'ea3c955146199a39668db16c',02/11/2016,-1,84
378,flmd,8-16-cv-01569-RAL-MAP,b'7ea23860c9175915734a5f59',02/07/2017,1,12
379,flmd,8-16-cv-01169-RAL-TBM,b'7ea23860c9175915734a5f59',10/31/2016,-1,12
380,flmd,5-16-cv-00696-PRL,b'a0e78028f9b0b55d452c1c70',12/05/2016,1,17
381,flmd,2-16-cv-00368-SPC-CM,b'afa1e78f700e18bd311604de',05/19/2016,-1,50
382,flmd,8-16-cv-00954-SDM-AEP,b'e4b8964b9d7ec840c7fde3e2',05/02/2016,-1,69
383,flmd,6-16-cv-02016-GKS-TBS,b'76e97dacdc98dfecb8e82bc3',12/01/2016,-1,70
384,flmd,8-16-cv-02885-JDW-AEP,b'ea8254f050e39844cd6e1b35',07/12/2016,-1,51
385,flmd,6-16-cv-01884-PGB-GJK,b'1832e1ab3c51bb3efbc92203',10/31/2016,1,75
386,flmd,5-16-cv-00128-WTH-PRL,b'59539d0a9d315855e596753b',03/25/2016,1,100
387,flmd,3-16-cv-00077-MMH-JRK,b'e27b31cdf479501d53593e23',05/16/2016,-10,26
388,flmd,2-16-cv-00827-SPC-CM,b'afa1e78f700e18bd311604de',04/20/2017,-1,50
389,flmd,8-16-cv-02880-MSS-AAS,b'ea3c955146199a39668db16c',06/12/2017,-1,84
390,flmd,8-16-cv-01594-JDW-AEP,b'ea8254f050e39844cd6e1b35',09/16/2016,-1,51
391,flmd,2-16-cv-00283-JES-CM,b'4475010f0f5f2a0b22aebb81',01/05/2017,-1,48
392,flmd,3-16-cv-01542-HLA-JRK,b'53e7a7bcbd10c4a7ef6354b1',02/03/2017,1,19
393,flmd,5-16-cv-00523-PRL,b'a0e78028f9b0b55d452c1c70',08/22/2016,1,17
394,flmd,5-16-cv-00518-GKS-PRL,b'76e97dacdc98dfecb8e82bc3',08/18/2016,1,70
395,flmd,3-16-cv-01366-HES-JBT,b'830835b542ccfe8591e6a501',11/04/2016,1,21
396,flmd,8-16-cv-00858-TBM,b'3e70bd2ed998c7e080d694b3',04/12/2016,1,17
397,flmd,8-16-cv-02202-VMC-AEP,b'dad748bc490951bfcef6346a',03/01/2017,-1,64
398,flmd,8-16-cv-01900-MAP,b'd911e0887670cab74df40732',07/08/2016,1,23
399,flmd,6-16-cv-01041-KRS,b'8cd75330e27639534cfa8bcf',06/17/2016,1,23
400,flmd,3-16-cv-00124-HLA-JBT,b'53e7a7bcbd10c4a7ef6354b1',02/16/2016,-10,19
401,flmd,3-16-cv-01325-HES-MCR,b'830835b542ccfe8591e6a501',09/19/2016,-999,21
402,flmd,5-16-cv-00536-WTH-PRL,b'59539d0a9d315855e596753b',09/06/2016,1,100
403,flmd,8-16-cv-02850-AEP,b'35cff04ec39ba6a699b9ca1c',10/26/2016,1,22
404,flmd,8-16-cv-02874-MSS-JSS,b'ea3c955146199a39668db16c',12/21/2016,-1,84
405,flmd,8-16-cv-01369-JDW-AAS,b'ea8254f050e39844cd6e1b35',06/14/2016,1,51
406,flmd,3-16-cv-00862-MMH-JRK,b'e27b31cdf479501d53593e23',06/30/2016,0,26
407,flmd,8-16-cv-01074-MSS-MAP,b'ea3c955146199a39668db16c',05/18/2016,-1,84
408,flmd,3-16-cv-01363-TJC-MCR,b'8d5c7bb3e88d9a1892dc65a8',11/07/2016,-10,36
409,flmd,3-16-cv-01075-BJD-JBT,b'b4e400cdd6ee2baf5237648b',08/25/2016,-1,51
410,flmd,3-16-cv-00636-TJC-MCR,b'8d5c7bb3e88d9a1892dc65a8',05/25/2016,1,36
411,flmd,6-16-cv-02186-CEM-TBS,b'4c4383981f8da508d671a18c',01/23/2017,-10,64
412,flmd,8-16-cv-01945-JDW-MAP,b'ea8254f050e39844cd6e1b35',08/04/2016,-1,51
413,flmd,3-16-cv-00378-HLA-JRK,b'53e7a7bcbd10c4a7ef6354b1',04/05/2016,-1,19
414,flmd,3-16-cv-00409-HLA-JRK,b'53e7a7bcbd10c4a7ef6354b1',04/11/2016,1,19
415,flmd,8-16-cv-03138-VMC-TBM,b'dad748bc490951bfcef6346a',11/09/2016,-1,64
416,flmd,3-16-cv-01230-MMH-JRK,b'e27b31cdf479501d53593e23',11/10/2016,1,26
417,flmd,8-16-cv-02063-MSS-TBM,b'ea3c955146199a39668db16c',10/24/2016,-1,84
418,flmd,6-16-cv-00986-RBD-KRS,b'458f74abc1ed8d6798b8dc2c',06/07/2016,1,41
419,flmd,3-16-cv-00176-HES-PDB,b'830835b542ccfe8591e6a501',02/23/2016,-999,21
420,flmd,5-16-cv-00091-WTH-PRL,b'59539d0a9d315855e596753b',04/20/2016,1,100
421,flmd,6-16-cv-00074-JA-GJK,b'1dec31d3ede191dfdf43d9f3',11/27/2017,-1,32
422,flmd,8-16-cv-01544-TGW,b'3c24544e6933855dc41b678c',06/14/2016,1,32
423,flmd,8-16-cv-03195-SDM-MAP,b'e4b8964b9d7ec840c7fde3e2',12/05/2016,-1,69
424,flmd,6-16-cv-01700-PGB-KRS,b'1832e1ab3c51bb3efbc92203',12/13/2016,-1,75
425,flmd,3-16-cv-01055-BJD-JRK,b'b4e400cdd6ee2baf5237648b',08/18/2016,0,51
426,flmd,5-16-cv-00697-WTH-PRL,b'59539d0a9d315855e596753b',02/09/2017,1,100
427,flmd,6-16-cv-01245-JA-DAB,b'1dec31d3ede191dfdf43d9f3',08/09/2016,-999,32
428,flmd,2-16-cv-00008-SPC-CM,b'afa1e78f700e18bd311604de',01/22/2016,1,50
429,flmd,3-16-cv-01375-HLA-JRK,b'53e7a7bcbd10c4a7ef6354b1',01/19/2017,-1,19
430,flmd,3-16-cv-01424-HES-PDB,b'830835b542ccfe8591e6a501',11/17/2016,-10,21
431,flmd,3-16-cv-00541-BJD-PDB,b'b4e400cdd6ee2baf5237648b',09/19/2016,1,51
432,flmd,6-16-cv-01238-DCI,b'1364a093a1b162defd7a5a81',07/11/2016,1,15
433,flmd,6-16-cv-02066-PGB-TBS,b'1832e1ab3c51bb3efbc92203',01/23/2017,-1,75
434,flmd,3-16-cv-00641-TJC-PDB,b'8d5c7bb3e88d9a1892dc65a8',05/26/2016,1,36
435,flmd,3-16-cv-00959-BJD-JRK,b'b4e400cdd6ee2baf5237648b',08/01/2016,-10,51
436,flmd,6-16-cv-02065-RBD-TBS,b'458f74abc1ed8d6798b8dc2c',01/04/2017,-999,41
437,flmd,8-16-cv-01749-JSM-MAP,b'e3980d5d470e3d2bac173906',03/01/2017,-1,8
438,flmd,8-16-cv-02349-SDM-MAP,b'e4b8964b9d7ec840c7fde3e2',10/04/2016,-1,69
439,flmd,8-16-cv-02508-EAK-JSS,b'04adc2a0b23970e10bf721ce',09/28/2016,-1,56
440,flmd,6-16-cv-01369-CEM-GJK,b'4c4383981f8da508d671a18c',08/11/2016,-1,64
441,flmd,3-16-cv-01514-MMH-MCR,b'e27b31cdf479501d53593e23',12/14/2016,-10,26
442,flmd,8-16-cv-02351-EAK-TGW,b'04adc2a0b23970e10bf721ce',08/25/2016,1,56
443,flmd,5-16-cv-00396-PGB-PRL,b'1832e1ab3c51bb3efbc92203',08/28/2019,-10,75
444,flmd,8-16-cv-02240-MSS-AEP,b'ea3c955146199a39668db16c',08/24/2016,-1,84
445,flmd,8-16-cv-01572-VMC-JSS,b'dad748bc490951bfcef6346a',01/05/2017,-1,64
446,flmd,8-16-cv-00649-EAK-MAP,b'04adc2a0b23970e10bf721ce',02/17/2017,-1,56
447,flmd,6-16-cv-00425-CEM-TBS,b'4c4383981f8da508d671a18c',03/17/2016,-1,64
448,flmd,6-16-cv-00202-JA-DAB,b'1dec31d3ede191dfdf43d9f3',02/18/2016,-1,32
449,flmd,5-16-cv-00552-WTH-PRL,b'59539d0a9d315855e596753b',09/27/2016,1,100
450,flmd,3-16-cv-01553-TJC-MCR,b'8d5c7bb3e88d9a1892dc65a8',01/18/2017,1,36
451,flmd,8-16-cv-02822-CEH-JSS,b'232a05ba4fe01611ee5dd00f',10/20/2016,-1,48
452,flmd,8-16-cv-00595-SDM-AAS,b'e4b8964b9d7ec840c7fde3e2',03/16/2016,1,69
453,flmd,6-16-cv-00045-ACC-GJK,b'8354a48beaea6414806d5e22',01/29/2016,-1,19
454,flmd,3-16-cv-01430-HES-MCR,b'830835b542ccfe8591e6a501',11/14/2016,0,21
455,flmd,6-16-cv-01461-KRS,b'8cd75330e27639534cfa8bcf',08/17/2016,1,23
456,flmd,3-16-cv-00500-BJD-MCR,b'b4e400cdd6ee2baf5237648b',08/15/2016,-10,51
457,flmd,6-16-cv-00491-GKS-GJK,b'76e97dacdc98dfecb8e82bc3',03/30/2016,-1,70
458,flmd,6-16-cv-00023-GKS-TBS,b'76e97dacdc98dfecb8e82bc3',01/07/2016,0,70
459,flmd,5-16-cv-00353-WTH-PRL,b'59539d0a9d315855e596753b',08/18/2017,-1,100
460,flmd,3-16-cv-01299-TJC-JBT,b'8d5c7bb3e88d9a1892dc65a8',01/05/2017,-10,36
461,flmd,3-16-cv-00418-JBT,b'de15ee893eeb344cc68a098f',04/11/2016,1,28
462,flmd,5-16-cv-00477-WTH-PRL,b'59539d0a9d315855e596753b',08/02/2016,1,100
463,flmd,3-16-cv-01078-JBT,b'de15ee893eeb344cc68a098f',08/25/2016,1,28
464,flmd,3-16-cv-00725-TJC-MCR,b'8d5c7bb3e88d9a1892dc65a8',09/16/2016,1,36
465,flmd,8-16-cv-00822-EAK-JSS,b'04adc2a0b23970e10bf721ce',10/24/2016,-1,56
466,flmd,8-16-cv-02007-SDM-AAS,b'e4b8964b9d7ec840c7fde3e2',08/01/2016,-1,69
467,flmd,8-16-cv-03278-RAL-MAP,b'7ea23860c9175915734a5f59',11/28/2016,0,12
468,flmd,6-16-cv-00806-CEM-KRS,b'4c4383981f8da508d671a18c',06/21/2016,-10,64
469,flmd,8-16-cv-01553-MSS-JSS,b'ea3c955146199a39668db16c',06/21/2016,-1,84
470,flmd,5-16-cv-00392-BJD-PRL,b'b4e400cdd6ee2baf5237648b',09/21/2016,1,51
471,flmd,8-16-cv-03386-CEH-AEP,b'232a05ba4fe01611ee5dd00f',02/16/2017,1,48
472,flmd,6-16-cv-01689-GKS-KRS,b'76e97dacdc98dfecb8e82bc3',10/05/2016,-999,70
473,flmd,8-16-cv-00800-SDM-AEP,b'e4b8964b9d7ec840c7fde3e2',05/18/2016,1,69
474,flmd,8-16-cv-02025-CEH-JSS,b'232a05ba4fe01611ee5dd00f',01/10/2017,1,48
475,flmd,6-16-cv-01820-CEM-DCI,b'4c4383981f8da508d671a18c',12/19/2016,-10,64
476,flmd,2-16-cv-00654-SPC,b'afa1e78f700e18bd311604de',06/13/2017,1,50
477,flmd,5-16-cv-00029-WTH-PRL,b'59539d0a9d315855e596753b',01/20/2016,0,100
478,flmd,8-16-cv-02831-MAP,b'd911e0887670cab74df40732',10/21/2016,1,23
479,flmd,5-16-cv-00083-WTH-PRL,b'59539d0a9d315855e596753b',02/26/2016,1,100
480,flmd,6-16-cv-02008-GJK,b'2a64c4a6c7cfb6fe5cb14d53',11/17/2016,1,13
481,flmd,3-16-cv-01315-HES-PDB,b'830835b542ccfe8591e6a501',11/04/2016,-10,21
482,flmd,8-16-cv-00522-JDW-AAS,b'ea8254f050e39844cd6e1b35',03/09/2016,-1,51
483,flmd,8-16-cv-03261-MSS-JSS,b'ea3c955146199a39668db16c',10/04/2017,-1,84
484,flmd,8-16-cv-01926-CEH-AAS,b'232a05ba4fe01611ee5dd00f',07/05/2016,1,48
485,flmd,8-16-cv-03293-JDW-AAS,b'ea8254f050e39844cd6e1b35',12/07/2016,-1,51
486,flmd,3-16-cv-00936-MMH-MCR,b'e27b31cdf479501d53593e23',08/02/2016,1,26
487,flmd,3-16-cv-01547-MMH-PDB,b'e27b31cdf479501d53593e23',12/28/2016,-10,26
488,flmd,3-16-cv-01534-HLA-JRK,b'53e7a7bcbd10c4a7ef6354b1',02/24/2017,1,19
489,flmd,3-16-cv-00685-BJD-MCR,b'b4e400cdd6ee2baf5237648b',06/06/2016,1,51
490,flmd,8-16-cv-01246-SDM-MAP,b'e4b8964b9d7ec840c7fde3e2',05/24/2016,-1,69
491,flmd,2-16-cv-00478-SPC-CM,b'afa1e78f700e18bd311604de',08/03/2016,1,50
492,flmd,8-16-cv-02224-VMC-TGW,b'dad748bc490951bfcef6346a',08/04/2016,-1,64
493,flmd,3-16-cv-00055-TJC-PDB,b'8d5c7bb3e88d9a1892dc65a8',01/15/2016,0,36
494,flmd,3-16-cv-00029-BJD-MCR,b'b4e400cdd6ee2baf5237648b',01/12/2016,0,51
495,flmd,8-16-cv-00511-EAK-AEP,b'04adc2a0b23970e10bf721ce',04/18/2016,1,56
496,flmd,3-16-cv-00097-BJD-PDB,b'b4e400cdd6ee2baf5237648b',03/07/2016,-1,51
497,flmd,8-16-cv-02876-VMC-JSS,b'dad748bc490951bfcef6346a',10/18/2016,1,64
498,flmd,8-16-cv-00400-MSS-TGW,b'ea3c955146199a39668db16c',02/25/2016,1,84
499,flmd,6-16-cv-01359-PGB-KRS,b'1832e1ab3c51bb3efbc92203',11/01/2016,-1,75
500,flmd,3-16-cv-00691-BJD-PDB,b'b4e400cdd6ee2baf5237648b',07/26/2016,-10,51
501,flmd,5-16-cv-00346-WTH-PRL,b'59539d0a9d315855e596753b',04/25/2017,-1,100
502,flmd,8-16-cv-02434-SCB-AAS,b'7420848d4d4b51fde39aa816',04/12/2017,-1,8
503,flmd,5-16-cv-00236-WTH-PRL,b'59539d0a9d315855e596753b',05/27/2016,1,100
504,flmd,8-16-cv-00586-SDM-TGW,b'e4b8964b9d7ec840c7fde3e2',03/16/2016,-1,69
505,flmd,3-16-cv-00090-BJD-PDB,b'b4e400cdd6ee2baf5237648b',02/08/2016,1,51
506,flmd,8-16-cv-01346-CEH-TBM,b'232a05ba4fe01611ee5dd00f',07/15/2016,1,48
507,flmd,5-16-cv-00512-WTH-PRL,b'59539d0a9d315855e596753b',08/12/2016,-999,100
508,flmd,8-16-cv-01755-VMC-MAP,b'dad748bc490951bfcef6346a',06/28/2016,-1,64
509,flmd,3-16-cv-01056-BJD-JBT,b'b4e400cdd6ee2baf5237648b',08/24/2016,-10,51
510,flmd,8-16-cv-01134-SCB-AEP,b'7420848d4d4b51fde39aa816',06/12/2017,0,8
511,flmd,8-16-cv-02377-VMC-AAS,b'dad748bc490951bfcef6346a',07/13/2017,1,64
512,flmd,8-16-cv-00368-WFJ-CPT,b'e0c4a1dfaf03148212bf5280',02/19/2016,0,8
513,flmd,2-16-cv-00079-JES-MRM,b'4475010f0f5f2a0b22aebb81',02/03/2016,1,48
514,flmd,3-16-cv-01543-HLA-JRK,b'53e7a7bcbd10c4a7ef6354b1',12/28/2016,-1,19
515,flmd,8-16-cv-02879-VMC-MAP,b'dad748bc490951bfcef6346a',12/01/2016,1,64
516,flmd,3-16-cv-01343-JBT,b'de15ee893eeb344cc68a098f',10/26/2016,1,28
517,flmd,8-16-cv-02756-RAL-TBM,b'7ea23860c9175915734a5f59',09/29/2016,-1,12
518,flmd,6-16-cv-02153-ACC-GJK,b'8354a48beaea6414806d5e22',01/23/2017,-999,19
519,flmd,8-16-cv-01148-CEH-JSS,b'232a05ba4fe01611ee5dd00f',06/10/2016,1,48
520,flmd,6-16-cv-01325-CEM-KRS,b'4c4383981f8da508d671a18c',07/25/2016,1,64
521,flmd,6-16-cv-02099-JA-KRS,b'1dec31d3ede191dfdf43d9f3',02/01/2017,-1,32
522,flmd,3-16-cv-00637-TJC-JRK,b'8d5c7bb3e88d9a1892dc65a8',07/15/2016,-10,36
523,flmd,3-16-cv-00946-MMH-MCR,b'e27b31cdf479501d53593e23',08/01/2016,-10,26
524,flmd,2-16-cv-00662-MRM,b'8f71b7188250f9e4e8f3216f',09/02/2016,1,29
525,flmd,2-16-cv-00764-SPC-MRM,b'afa1e78f700e18bd311604de',01/04/2017,-10,50
526,flmd,8-16-cv-01363-TGW,b'3c24544e6933855dc41b678c',06/01/2016,1,32
527,flmd,3-16-cv-00024-MMH-JRK,b'e27b31cdf479501d53593e23',02/01/2016,-1,26
